generating_model,replicate,sample_kind,stage,run,fitted_model,seed
M2,180,nominal,simulate,A,,2954811383
M2,180,nominal,simulate,B,,3326954668
M2,180,nominal,fit,A,choice_only,1836933595
M2,180,nominal,fit,A,M1,2698250205
M2,180,nominal,fit,A,M2,66897608
M2,180,nominal,fit,A,M3,4144045608
M2,181,nominal,simulate,A,,1164856992
M2,181,nominal,simulate,B,,122017173
M2,181,nominal,fit,A,choice_only,3232578876
M2,181,nominal,fit,A,M1,3560462727
M2,181,nominal,fit,A,M2,1524576034
M2,181,nominal,fit,A,M3,2059114300
M2,182,nominal,simulate,A,,3189029731
M2,182,nominal,simulate,B,,3006962464
M2,182,nominal,fit,A,choice_only,517503191
M2,182,nominal,fit,A,M1,3007201639
M2,182,nominal,fit,A,M2,2708350255
M2,182,nominal,fit,A,M3,445653388
M2,183,nominal,simulate,A,,3096069490
M2,183,nominal,simulate,B,,1166361883
M2,183,nominal,fit,A,choice_only,3133924865
M2,183,nominal,fit,A,M1,2629916756
M2,183,nominal,fit,A,M2,1803930851
M2,183,nominal,fit,A,M3,4252366975
M2,184,nominal,simulate,A,,2723153496
M2,184,nominal,simulate,B,,447546026
M2,184,nominal,fit,A,choice_only,90065738
M2,184,nominal,fit,A,M1,3829833293
M2,184,nominal,fit,A,M2,1405635786
M2,184,nominal,fit,A,M3,4073283982
M2,185,nominal,simulate,A,,1348595380
M2,185,nominal,simulate,B,,287316817
M2,185,nominal,fit,A,choice_only,2962537587
M2,185,nominal,fit,A,M1,3188446749
M2,185,nominal,fit,A,M2,747879175
M2,185,nominal,fit,A,M3,2115766660
M2,186,nominal,simulate,A,,870944899
M2,186,nominal,simulate,B,,2870267662
M2,186,nominal,fit,A,choice_only,3706529335
M2,186,nominal,fit,A,M1,1175421673
M2,186,nominal,fit,A,M2,656805722
M2,186,nominal,fit,A,M3,1064189112
M2,187,nominal,simulate,A,,1886699210
M2,187,nominal,simulate,B,,3219200300
M2,187,nominal,fit,A,choice_only,2558836678
M2,187,nominal,fit,A,M1,2911732275
M2,187,nominal,fit,A,M2,1759724787
M2,187,nominal,fit,A,M3,3592577911
M2,188,nominal,simulate,A,,751420079
M2,188,nominal,simulate,B,,2463731593
M2,188,nominal,fit,A,choice_only,3603079624
M2,188,nominal,fit,A,M1,2409392355
M2,188,nominal,fit,A,M2,3322255944
M2,188,nominal,fit,A,M3,1155302982
M2,189,nominal,simulate,A,,1009561996
M2,189,nominal,simulate,B,,785092500
M2,189,nominal,fit,A,choice_only,1146742230
M2,189,nominal,fit,A,M1,1540817830
M2,189,nominal,fit,A,M2,4070161784
M2,189,nominal,fit,A,M3,2740962396
M2,190,nominal,simulate,A,,1378087869
M2,190,nominal,simulate,B,,2985999027
M2,190,nominal,fit,A,choice_only,1125360804
M2,190,nominal,fit,A,M1,1165672972
M2,190,nominal,fit,A,M2,219617253
M2,190,nominal,fit,A,M3,4188124060
M2,191,nominal,simulate,A,,590720259
M2,191,nominal,simulate,B,,3548101995
M2,191,nominal,fit,A,choice_only,703235675
M2,191,nominal,fit,A,M1,953940027
M2,191,nominal,fit,A,M2,3437977655
M2,191,nominal,fit,A,M3,3313587039
M2,192,nominal,simulate,A,,4117297128
M2,192,nominal,simulate,B,,3490680153
M2,192,nominal,fit,A,choice_only,3780388472
M2,192,nominal,fit,A,M1,1459486926
M2,192,nominal,fit,A,M2,408524872
M2,192,nominal,fit,A,M3,1316650625
M2,193,nominal,simulate,A,,471406577
M2,193,nominal,simulate,B,,435069375
M2,193,nominal,fit,A,choice_only,1468766861
M2,193,nominal,fit,A,M1,761511083
M2,193,nominal,fit,A,M2,1398559589
M2,193,nominal,fit,A,M3,2985386394
M2,194,nominal,simulate,A,,3240191974
M2,194,nominal,simulate,B,,2406594334
M2,194,nominal,fit,A,choice_only,1470365099
M2,194,nominal,fit,A,M1,1015384049
M2,194,nominal,fit,A,M2,222695494
M2,194,nominal,fit,A,M3,556396200
M2,195,nominal,simulate,A,,4173771044
M2,195,nominal,simulate,B,,552849647
M2,195,nominal,fit,A,choice_only,3789009946
M2,195,nominal,fit,A,M1,2991889550
M2,195,nominal,fit,A,M2,1814948511
M2,195,nominal,fit,A,M3,3876878042
M2,196,nominal,simulate,A,,3216155438
M2,196,nominal,simulate,B,,2161166024
M2,196,nominal,fit,A,choice_only,1910709001
M2,196,nominal,fit,A,M1,245248357
M2,196,nominal,fit,A,M2,1449930534
M2,196,nominal,fit,A,M3,3526082989
M2,197,nominal,simulate,A,,764246767
M2,197,nominal,simulate,B,,3861190276
M2,197,nominal,fit,A,choice_only,1835976707
M2,197,nominal,fit,A,M1,2951121124
M2,197,nominal,fit,A,M2,1448045005
M2,197,nominal,fit,A,M3,746488957
M2,198,nominal,simulate,A,,1615468982
M2,198,nominal,simulate,B,,292741356
M2,198,nominal,fit,A,choice_only,642194357
M2,198,nominal,fit,A,M1,1527638917
M2,198,nominal,fit,A,M2,3198943538
M2,198,nominal,fit,A,M3,595146271
M2,199,nominal,simulate,A,,2089440594
M2,199,nominal,simulate,B,,1595736502
M2,199,nominal,fit,A,choice_only,3651449212
M2,199,nominal,fit,A,M1,3621250562
M2,199,nominal,fit,A,M2,136455081
M2,199,nominal,fit,A,M3,2475406657
M2,0,stress,simulate,A,,1657393553
M2,0,stress,simulate,B,,3466525392
M2,0,stress,fit,A,choice_only,4157139509
M2,0,stress,fit,A,M1,1045751202
M2,0,stress,fit,A,M2,4226977747
M2,0,stress,fit,A,M3,2270525127
M2,1,stress,simulate,A,,920020432
M2,1,stress,simulate,B,,1558778874
M2,1,stress,fit,A,choice_only,472171096
M2,1,stress,fit,A,M1,1223496450
M2,1,stress,fit,A,M2,673197429
M2,1,stress,fit,A,M3,3148059038
M2,2,stress,simulate,A,,1912719110
M2,2,stress,simulate,B,,1063929755
M2,2,stress,fit,A,choice_only,4233897858
M2,2,stress,fit,A,M1,3868058202
M2,2,stress,fit,A,M2,4186095615
M2,2,stress,fit,A,M3,2458283131
M2,3,stress,simulate,A,,1080899307
M2,3,stress,simulate,B,,103865553
M2,3,stress,fit,A,choice_only,21189933
M2,3,stress,fit,A,M1,3149520479
M2,3,stress,fit,A,M2,3288379277
M2,3,stress,fit,A,M3,2632027662
M2,4,stress,simulate,A,,1955940978
M2,4,stress,simulate,B,,1301761704
M2,4,stress,fit,A,choice_only,1319714369
M2,4,stress,fit,A,M1,2586753624
M2,4,stress,fit,A,M2,2711619111
M2,4,stress,fit,A,M3,42515630
M2,5,stress,simulate,A,,1274191531
M2,5,stress,simulate,B,,4142149632
M2,5,stress,fit,A,choice_only,1689240187
M2,5,stress,fit,A,M1,855141421
M2,5,stress,fit,A,M2,156414537
M2,5,stress,fit,A,M3,4173212249
M2,6,stress,simulate,A,,1176723046
M2,6,stress,simulate,B,,3129421719
M2,6,stress,fit,A,choice_only,4286172217
M2,6,stress,fit,A,M1,1756669777
M2,6,stress,fit,A,M2,1443483289
M2,6,stress,fit,A,M3,1807025294
M2,7,stress,simulate,A,,4051733311
M2,7,stress,simulate,B,,2691108503
M2,7,stress,fit,A,choice_only,3832438103
M2,7,stress,fit,A,M1,1600181285
M2,7,stress,fit,A,M2,1226541661
M2,7,stress,fit,A,M3,1309233172
M2,8,stress,simulate,A,,3192435538
M2,8,stress,simulate,B,,1170782185
M2,8,stress,fit,A,choice_only,2105002651
M2,8,stress,fit,A,M1,945671194
M2,8,stress,fit,A,M2,3999474276
M2,8,stress,fit,A,M3,3609705578
M2,9,stress,simulate,A,,3289499504
M2,9,stress,simulate,B,,2334694877
M2,9,stress,fit,A,choice_only,1865187736
M2,9,stress,fit,A,M1,1443699476
M2,9,stress,fit,A,M2,1280802845
M2,9,stress,fit,A,M3,1410006525
M2,10,stress,simulate,A,,2001162434
M2,10,stress,simulate,B,,562174091
M2,10,stress,fit,A,choice_only,147829959
M2,10,stress,fit,A,M1,3517329415
M2,10,stress,fit,A,M2,612946711
M2,10,stress,fit,A,M3,4267299431
M2,11,stress,simulate,A,,3217306682
M2,11,stress,simulate,B,,3262965077
M2,11,stress,fit,A,choice_only,1554897637
M2,11,stress,fit,A,M1,100287847
M2,11,stress,fit,A,M2,1519212774
M2,11,stress,fit,A,M3,4104672243
M2,12,stress,simulate,A,,3646192101
M2,12,stress,simulate,B,,3726642898
M2,12,stress,fit,A,choice_only,2058251107
M2,12,stress,fit,A,M1,560711757
M2,12,stress,fit,A,M2,649629633
M2,12,stress,fit,A,M3,3837040356
M2,13,stress,simulate,A,,210533736
M2,13,stress,simulate,B,,3434409821
M2,13,stress,fit,A,choice_only,195680982
M2,13,stress,fit,A,M1,3429783382
M2,13,stress,fit,A,M2,628665554
M2,13,stress,fit,A,M3,1057138141
M2,14,stress,simulate,A,,3425075879
M2,14,stress,simulate,B,,3103505237
M2,14,stress,fit,A,choice_only,1778078195
M2,14,stress,fit,A,M1,3195465601
M2,14,stress,fit,A,M2,3207557907
M2,14,stress,fit,A,M3,3958143316
M2,15,stress,simulate,A,,705205268
M2,15,stress,simulate,B,,1389777402
M2,15,stress,fit,A,choice_only,1314661678
M2,15,stress,fit,A,M1,282130705
M2,15,stress,fit,A,M2,556588922
M2,15,stress,fit,A,M3,487935467
M2,16,stress,simulate,A,,2709378359
M2,16,stress,simulate,B,,3885189700
M2,16,stress,fit,A,choice_only,68892766
M2,16,stress,fit,A,M1,72287808
M2,16,stress,fit,A,M2,2690702818
M2,16,stress,fit,A,M3,2709115193
M2,17,stress,simulate,A,,4278913092
M2,17,stress,simulate,B,,3281179589
M2,17,stress,fit,A,choice_only,4063610466
M2,17,stress,fit,A,M1,1069838962
M2,17,stress,fit,A,M2,2324925817
M2,17,stress,fit,A,M3,3717646343
M2,18,stress,simulate,A,,3120776235
M2,18,stress,simulate,B,,2632293846
M2,18,stress,fit,A,choice_only,3863872694
M2,18,stress,fit,A,M1,570315172
M2,18,stress,fit,A,M2,2114340236
M2,18,stress,fit,A,M3,1015369428
M2,19,stress,simulate,A,,1209710167
M2,19,stress,simulate,B,,1744246293
M2,19,stress,fit,A,choice_only,2317222251
M2,19,stress,fit,A,M1,1741416757
M2,19,stress,fit,A,M2,2420602796
M2,19,stress,fit,A,M3,1481688471
M2,20,stress,simulate,A,,3622068582
M2,20,stress,simulate,B,,3987669149
M2,20,stress,fit,A,choice_only,2790870341
M2,20,stress,fit,A,M1,2532561619
M2,20,stress,fit,A,M2,1551562152
M2,20,stress,fit,A,M3,3929956625
M2,21,stress,simulate,A,,3823002103
M2,21,stress,simulate,B,,1413156331
M2,21,stress,fit,A,choice_only,3525869351
M2,21,stress,fit,A,M1,702291216
M2,21,stress,fit,A,M2,3354978386
M2,21,stress,fit,A,M3,231581843
M2,22,stress,simulate,A,,527005496
M2,22,stress,simulate,B,,1975832693
M2,22,stress,fit,A,choice_only,3229367768
M2,22,stress,fit,A,M1,3394310876
M2,22,stress,fit,A,M2,2704654478
M2,22,stress,fit,A,M3,3219353428
M2,23,stress,simulate,A,,2520132891
M2,23,stress,simulate,B,,3476707696
M2,23,stress,fit,A,choice_only,2912876027
M2,23,stress,fit,A,M1,245985733
M2,23,stress,fit,A,M2,4122258988
M2,23,stress,fit,A,M3,2204348260
M2,24,stress,simulate,A,,4182002607
M2,24,stress,simulate,B,,712954829
M2,24,stress,fit,A,choice_only,3490388429
M2,24,stress,fit,A,M1,4197866319
M2,24,stress,fit,A,M2,2408260174
M2,24,stress,fit,A,M3,3254143090
M2,25,stress,simulate,A,,1729419891
M2,25,stress,simulate,B,,3958697157
M2,25,stress,fit,A,choice_only,3684590408
M2,25,stress,fit,A,M1,3832173029
M2,25,stress,fit,A,M2,2304174627
M2,25,stress,fit,A,M3,1760230308
M2,26,stress,simulate,A,,3387369241
M2,26,stress,simulate,B,,3607110344
M2,26,stress,fit,A,choice_only,2726379850
M2,26,stress,fit,A,M1,233984576
M2,26,stress,fit,A,M2,3843192159
M2,26,stress,fit,A,M3,2177197028
M2,27,stress,simulate,A,,1843300531
M2,27,stress,simulate,B,,1116488716
M2,27,stress,fit,A,choice_only,2503511644
M2,27,stress,fit,A,M1,3674736836
M2,27,stress,fit,A,M2,1607093021
M2,27,stress,fit,A,M3,2762005898
M2,28,stress,simulate,A,,2981032392
M2,28,stress,simulate,B,,3017907807
M2,28,stress,fit,A,choice_only,2093387833
M2,28,stress,fit,A,M1,2764541936
M2,28,stress,fit,A,M2,3583018617
M2,28,stress,fit,A,M3,877684349
M2,29,stress,simulate,A,,1933249539
M2,29,stress,simulate,B,,2436934914
M2,29,stress,fit,A,choice_only,2556367740
M2,29,stress,fit,A,M1,1646021423
M2,29,stress,fit,A,M2,611343044
M2,29,stress,fit,A,M3,2081037159
M2,30,stress,simulate,A,,4129559600
M2,30,stress,simulate,B,,1127935640
M2,30,stress,fit,A,choice_only,2493978669
M2,30,stress,fit,A,M1,1380781052
M2,30,stress,fit,A,M2,166380527
M2,30,stress,fit,A,M3,2542758191
M2,31,stress,simulate,A,,4037368548
M2,31,stress,simulate,B,,3315268650
M2,31,stress,fit,A,choice_only,1990450997
M2,31,stress,fit,A,M1,164632246
M2,31,stress,fit,A,M2,3904574624
M2,31,stress,fit,A,M3,2008510182
M2,32,stress,simulate,A,,3669840950
M2,32,stress,simulate,B,,2593627937
M2,32,stress,fit,A,choice_only,2313668246
M2,32,stress,fit,A,M1,1187764961
M2,32,stress,fit,A,M2,2864152108
M2,32,stress,fit,A,M3,149546853
M2,33,stress,simulate,A,,2122956986
M2,33,stress,simulate,B,,3022997969
M2,33,stress,fit,A,choice_only,631147454
M2,33,stress,fit,A,M1,888057936
M2,33,stress,fit,A,M2,2193200003
M2,33,stress,fit,A,M3,192136803
M2,34,stress,simulate,A,,766373384
M2,34,stress,simulate,B,,1485338869
M2,34,stress,fit,A,choice_only,4093926398
M2,34,stress,fit,A,M1,1102412983
M2,34,stress,fit,A,M2,823101770
M2,34,stress,fit,A,M3,1834333722
M2,35,stress,simulate,A,,3209792365
M2,35,stress,simulate,B,,1971492726
M2,35,stress,fit,A,choice_only,3694378642
M2,35,stress,fit,A,M1,1195037211
M2,35,stress,fit,A,M2,4131231092
M2,35,stress,fit,A,M3,3321271399
M2,36,stress,simulate,A,,2917399108
M2,36,stress,simulate,B,,4287207114
M2,36,stress,fit,A,choice_only,685487633
M2,36,stress,fit,A,M1,591372749
M2,36,stress,fit,A,M2,1267172704
M2,36,stress,fit,A,M3,1772608964
M2,37,stress,simulate,A,,3902083346
M2,37,stress,simulate,B,,1828198011
M2,37,stress,fit,A,choice_only,2439510883
M2,37,stress,fit,A,M1,3543154803
M2,37,stress,fit,A,M2,1839465259
M2,37,stress,fit,A,M3,4020131723
M2,38,stress,simulate,A,,991002952
M2,38,stress,simulate,B,,2751683441
M2,38,stress,fit,A,choice_only,391308567
M2,38,stress,fit,A,M1,3511697158
M2,38,stress,fit,A,M2,3142194120
M2,38,stress,fit,A,M3,3344477727
M2,39,stress,simulate,A,,146404035
M2,39,stress,simulate,B,,383137153
M2,39,stress,fit,A,choice_only,3515214814
M2,39,stress,fit,A,M1,1645253577
M2,39,stress,fit,A,M2,2528089000
M2,39,stress,fit,A,M3,3708594147
M2,40,stress,simulate,A,,660214080
M2,40,stress,simulate,B,,3808371706
M2,40,stress,fit,A,choice_only,3577539880
M2,40,stress,fit,A,M1,2901675319
M2,40,stress,fit,A,M2,765272073
M2,40,stress,fit,A,M3,1991336525
M2,41,stress,simulate,A,,1387700136
M2,41,stress,simulate,B,,1581368769
M2,41,stress,fit,A,choice_only,377833460
M2,41,stress,fit,A,M1,3845880651
M2,41,stress,fit,A,M2,1365813846
M2,41,stress,fit,A,M3,4208362271
M2,42,stress,simulate,A,,3158506517
M2,42,stress,simulate,B,,2508562735
M2,42,stress,fit,A,choice_only,789547589
M2,42,stress,fit,A,M1,198618322
M2,42,stress,fit,A,M2,2433552595
M2,42,stress,fit,A,M3,2626767173
M2,43,stress,simulate,A,,1046072597
M2,43,stress,simulate,B,,2967151192
M2,43,stress,fit,A,choice_only,3185559068
M2,43,stress,fit,A,M1,3409701533
M2,43,stress,fit,A,M2,3652219970
M2,43,stress,fit,A,M3,1728880099
M2,44,stress,simulate,A,,4112833615
M2,44,stress,simulate,B,,2350915713
M2,44,stress,fit,A,choice_only,1957797298
M2,44,stress,fit,A,M1,829781638
M2,44,stress,fit,A,M2,1029709017
M2,44,stress,fit,A,M3,2485321256
M2,45,stress,simulate,A,,116706695
M2,45,stress,simulate,B,,4115894181
M2,45,stress,fit,A,choice_only,1729094606
M2,45,stress,fit,A,M1,3191144262
M2,45,stress,fit,A,M2,2600185479
M2,45,stress,fit,A,M3,2629082984
M2,46,stress,simulate,A,,3529041466
M2,46,stress,simulate,B,,2134471901
M2,46,stress,fit,A,choice_only,373436700
M2,46,stress,fit,A,M1,1050488915
M2,46,stress,fit,A,M2,3899933379
M2,46,stress,fit,A,M3,3765253640
M2,47,stress,simulate,A,,467929083
M2,47,stress,simulate,B,,3181457985
M2,47,stress,fit,A,choice_only,3843261331
M2,47,stress,fit,A,M1,1038492783
M2,47,stress,fit,A,M2,1022525505
M2,47,stress,fit,A,M3,2538785752
M2,48,stress,simulate,A,,4248135772
M2,48,stress,simulate,B,,4144839240
M2,48,stress,fit,A,choice_only,3923515316
M2,48,stress,fit,A,M1,332016015
M2,48,stress,fit,A,M2,115094044
M2,48,stress,fit,A,M3,1462524709
M2,49,stress,simulate,A,,201727620
M2,49,stress,simulate,B,,4124573605
M2,49,stress,fit,A,choice_only,1568391675
M2,49,stress,fit,A,M1,4287130750
M2,49,stress,fit,A,M2,3059331743
M2,49,stress,fit,A,M3,486772805
M3,0,nominal,simulate,A,,2514774436
M3,0,nominal,simulate,B,,3326050183
M3,0,nominal,fit,A,choice_only,3631889538
M3,0,nominal,fit,A,M1,1047791604
M3,0,nominal,fit,A,M2,3560567532
M3,0,nominal,fit,A,M3,1319808958
M3,1,nominal,simulate,A,,3357169771
M3,1,nominal,simulate,B,,2018910530
M3,1,nominal,fit,A,choice_only,470419475
M3,1,nominal,fit,A,M1,3443166924
M3,1,nominal,fit,A,M2,3190009437
M3,1,nominal,fit,A,M3,2162135056
M3,2,nominal,simulate,A,,1654217719
M3,2,nominal,simulate,B,,1084521694
M3,2,nominal,fit,A,choice_only,1995232798
M3,2,nominal,fit,A,M1,3812966332
M3,2,nominal,fit,A,M2,2549610228
M3,2,nominal,fit,A,M3,1601902777
M3,3,nominal,simulate,A,,1874451804
M3,3,nominal,simulate,B,,1432566041
M3,3,nominal,fit,A,choice_only,433924783
M3,3,nominal,fit,A,M1,3852090466
M3,3,nominal,fit,A,M2,3189109614
M3,3,nominal,fit,A,M3,515983223
M3,4,nominal,simulate,A,,3443223340
M3,4,nominal,simulate,B,,2383371943
M3,4,nominal,fit,A,choice_only,37042356
M3,4,nominal,fit,A,M1,1052105607
M3,4,nominal,fit,A,M2,1658528489
M3,4,nominal,fit,A,M3,576579288
M3,5,nominal,simulate,A,,4076203280
M3,5,nominal,simulate,B,,529627773
M3,5,nominal,fit,A,choice_only,3205588318
M3,5,nominal,fit,A,M1,3925853212
M3,5,nominal,fit,A,M2,3855585293
M3,5,nominal,fit,A,M3,2725480492
M3,6,nominal,simulate,A,,4095922789
M3,6,nominal,simulate,B,,3730572339
M3,6,nominal,fit,A,choice_only,3316397320
M3,6,nominal,fit,A,M1,2355287708
M3,6,nominal,fit,A,M2,2328381661
M3,6,nominal,fit,A,M3,3543189552
M3,7,nominal,simulate,A,,1209145339
M3,7,nominal,simulate,B,,1385181869
M3,7,nominal,fit,A,choice_only,4235705415
M3,7,nominal,fit,A,M1,1143075316
M3,7,nominal,fit,A,M2,2967329874
M3,7,nominal,fit,A,M3,3948214508
M3,8,nominal,simulate,A,,2674743628
M3,8,nominal,simulate,B,,2878239624
M3,8,nominal,fit,A,choice_only,1315515975
M3,8,nominal,fit,A,M1,3139863460
M3,8,nominal,fit,A,M2,3069385237
M3,8,nominal,fit,A,M3,2559379175
M3,9,nominal,simulate,A,,3101901839
M3,9,nominal,simulate,B,,906777750
M3,9,nominal,fit,A,choice_only,745682017
M3,9,nominal,fit,A,M1,224760041
M3,9,nominal,fit,A,M2,18081689
M3,9,nominal,fit,A,M3,2706411634
M3,10,nominal,simulate,A,,4192696623
M3,10,nominal,simulate,B,,2830504774
M3,10,nominal,fit,A,choice_only,1170798705
M3,10,nominal,fit,A,M1,402717949
M3,10,nominal,fit,A,M2,1987283574
M3,10,nominal,fit,A,M3,2669421261
M3,11,nominal,simulate,A,,287016702
M3,11,nominal,simulate,B,,3103316586
M3,11,nominal,fit,A,choice_only,1108920785
M3,11,nominal,fit,A,M1,3797407791
M3,11,nominal,fit,A,M2,3606569542
M3,11,nominal,fit,A,M3,2922734855
M3,12,nominal,simulate,A,,571718585
M3,12,nominal,simulate,B,,2086666356
M3,12,nominal,fit,A,choice_only,440026623
M3,12,nominal,fit,A,M1,869804776
M3,12,nominal,fit,A,M2,2030525353
M3,12,nominal,fit,A,M3,1550525821
M3,13,nominal,simulate,A,,2369883001
M3,13,nominal,simulate,B,,471448817
M3,13,nominal,fit,A,choice_only,394686415
M3,13,nominal,fit,A,M1,3901363854
M3,13,nominal,fit,A,M2,2602775461
M3,13,nominal,fit,A,M3,880560324
M3,14,nominal,simulate,A,,3161933738
M3,14,nominal,simulate,B,,166578122
M3,14,nominal,fit,A,choice_only,1758112228
M3,14,nominal,fit,A,M1,3030470555
M3,14,nominal,fit,A,M2,1224162590
M3,14,nominal,fit,A,M3,1483529056
M3,15,nominal,simulate,A,,3417976335
M3,15,nominal,simulate,B,,3428040589
M3,15,nominal,fit,A,choice_only,2206502888
M3,15,nominal,fit,A,M1,1333012230
M3,15,nominal,fit,A,M2,2250415957
M3,15,nominal,fit,A,M3,2418727865
M3,16,nominal,simulate,A,,2277949585
M3,16,nominal,simulate,B,,2617131357
M3,16,nominal,fit,A,choice_only,2042393110
M3,16,nominal,fit,A,M1,3218770158
M3,16,nominal,fit,A,M2,1920986215
M3,16,nominal,fit,A,M3,2959758646
M3,17,nominal,simulate,A,,1632324179
M3,17,nominal,simulate,B,,2763556039
M3,17,nominal,fit,A,choice_only,3687846566
M3,17,nominal,fit,A,M1,3866454321
M3,17,nominal,fit,A,M2,3654108243
M3,17,nominal,fit,A,M3,4265584202
M3,18,nominal,simulate,A,,3614190070
M3,18,nominal,simulate,B,,2160824253
M3,18,nominal,fit,A,choice_only,1930500124
M3,18,nominal,fit,A,M1,3117167320
M3,18,nominal,fit,A,M2,3370018275
M3,18,nominal,fit,A,M3,4013142186
M3,19,nominal,simulate,A,,747254794
M3,19,nominal,simulate,B,,2726072568
M3,19,nominal,fit,A,choice_only,2524762357
M3,19,nominal,fit,A,M1,383067408
M3,19,nominal,fit,A,M2,368788096
M3,19,nominal,fit,A,M3,226605339
M3,20,nominal,simulate,A,,421470283
M3,20,nominal,simulate,B,,3678525714
M3,20,nominal,fit,A,choice_only,2735542392
M3,20,nominal,fit,A,M1,3530379654
M3,20,nominal,fit,A,M2,3478559631
M3,20,nominal,fit,A,M3,1079564289
M3,21,nominal,simulate,A,,3298507475
M3,21,nominal,simulate,B,,1862655307
M3,21,nominal,fit,A,choice_only,3052677233
M3,21,nominal,fit,A,M1,3141432178
M3,21,nominal,fit,A,M2,3408246122
M3,21,nominal,fit,A,M3,560587570
M3,22,nominal,simulate,A,,3139468696
M3,22,nominal,simulate,B,,2124787894
M3,22,nominal,fit,A,choice_only,1196960467
M3,22,nominal,fit,A,M1,100845225
M3,22,nominal,fit,A,M2,2193164960
M3,22,nominal,fit,A,M3,3760218661
M3,23,nominal,simulate,A,,3923618922
M3,23,nominal,simulate,B,,2851275018
M3,23,nominal,fit,A,choice_only,1005493694
M3,23,nominal,fit,A,M1,3495260864
M3,23,nominal,fit,A,M2,4132318110
M3,23,nominal,fit,A,M3,3197834038
M3,24,nominal,simulate,A,,3010754090
M3,24,nominal,simulate,B,,3720943609
M3,24,nominal,fit,A,choice_only,1365762050
M3,24,nominal,fit,A,M1,313784707
M3,24,nominal,fit,A,M2,2544960038
M3,24,nominal,fit,A,M3,4069712363
M3,25,nominal,simulate,A,,4242148751
M3,25,nominal,simulate,B,,1802019332
M3,25,nominal,fit,A,choice_only,1019434369
M3,25,nominal,fit,A,M1,2753311855
M3,25,nominal,fit,A,M2,70011172
M3,25,nominal,fit,A,M3,4053505111
M3,26,nominal,simulate,A,,3671680215
M3,26,nominal,simulate,B,,13275704
M3,26,nominal,fit,A,choice_only,3098196068
M3,26,nominal,fit,A,M1,1724208719
M3,26,nominal,fit,A,M2,2190396111
M3,26,nominal,fit,A,M3,3545646918
M3,27,nominal,simulate,A,,865559549
M3,27,nominal,simulate,B,,2842268592
M3,27,nominal,fit,A,choice_only,302577610
M3,27,nominal,fit,A,M1,1196045285
M3,27,nominal,fit,A,M2,271360514
M3,27,nominal,fit,A,M3,1988486561
M3,28,nominal,simulate,A,,2591745371
M3,28,nominal,simulate,B,,1601917068
M3,28,nominal,fit,A,choice_only,3553877409
M3,28,nominal,fit,A,M1,4175575061
M3,28,nominal,fit,A,M2,662616988
M3,28,nominal,fit,A,M3,3896324399
M3,29,nominal,simulate,A,,444843439
M3,29,nominal,simulate,B,,1627458664
M3,29,nominal,fit,A,choice_only,1896180284
M3,29,nominal,fit,A,M1,622443611
M3,29,nominal,fit,A,M2,2465874198
M3,29,nominal,fit,A,M3,848101150
M3,30,nominal,simulate,A,,2489612587
M3,30,nominal,simulate,B,,100101619
M3,30,nominal,fit,A,choice_only,2665326546
M3,30,nominal,fit,A,M1,1331647442
M3,30,nominal,fit,A,M2,1150082584
M3,30,nominal,fit,A,M3,3626552460
M3,31,nominal,simulate,A,,4152611003
M3,31,nominal,simulate,B,,3540709150
M3,31,nominal,fit,A,choice_only,1058826208
M3,31,nominal,fit,A,M1,189491672
M3,31,nominal,fit,A,M2,4285708415
M3,31,nominal,fit,A,M3,461206948
M3,32,nominal,simulate,A,,2569667701
M3,32,nominal,simulate,B,,749058346
M3,32,nominal,fit,A,choice_only,2697440906
M3,32,nominal,fit,A,M1,1142130105
M3,32,nominal,fit,A,M2,2790877019
M3,32,nominal,fit,A,M3,4054380079
M3,33,nominal,simulate,A,,2999092229
M3,33,nominal,simulate,B,,2950323953
M3,33,nominal,fit,A,choice_only,4237254981
M3,33,nominal,fit,A,M1,1502761442
M3,33,nominal,fit,A,M2,3272138717
M3,33,nominal,fit,A,M3,1273584738
M3,34,nominal,simulate,A,,143446283
M3,34,nominal,simulate,B,,3003542211
M3,34,nominal,fit,A,choice_only,3617186197
M3,34,nominal,fit,A,M1,3990431828
M3,34,nominal,fit,A,M2,3958145073
M3,34,nominal,fit,A,M3,2606888198
M3,35,nominal,simulate,A,,1204744545
M3,35,nominal,simulate,B,,2034569049
M3,35,nominal,fit,A,choice_only,1241980974
M3,35,nominal,fit,A,M1,878052983
M3,35,nominal,fit,A,M2,1749273446
M3,35,nominal,fit,A,M3,484478519
M3,36,nominal,simulate,A,,2945446599
M3,36,nominal,simulate,B,,2428407087
M3,36,nominal,fit,A,choice_only,3900223752
M3,36,nominal,fit,A,M1,3194598757
M3,36,nominal,fit,A,M2,3960157815
M3,36,nominal,fit,A,M3,361003915
M3,37,nominal,simulate,A,,167128358
M3,37,nominal,simulate,B,,324526517
M3,37,nominal,fit,A,choice_only,2618943619
M3,37,nominal,fit,A,M1,228858021
M3,37,nominal,fit,A,M2,2550806793
M3,37,nominal,fit,A,M3,3161170049
M3,38,nominal,simulate,A,,2161128176
M3,38,nominal,simulate,B,,881934389
M3,38,nominal,fit,A,choice_only,1061855826
M3,38,nominal,fit,A,M1,479385153
M3,38,nominal,fit,A,M2,2746321703
M3,38,nominal,fit,A,M3,3325443772
M3,39,nominal,simulate,A,,4004716910
